label,image
0,D:\prg\dataset\result\0\647-frame.png
0,D:\prg\dataset\result\0\648-frame.png
0,D:\prg\dataset\result\0\649-frame.png
0,D:\prg\dataset\result\0\65-frame.png
0,D:\prg\dataset\result\0\650-frame.png
0,D:\prg\dataset\result\0\651-frame.png
0,D:\prg\dataset\result\0\652-frame.png
0,D:\prg\dataset\result\0\653-frame.png
0,D:\prg\dataset\result\0\654-frame.png
0,D:\prg\dataset\result\0\655-frame.png
0,D:\prg\dataset\result\0\656-frame.png
0,D:\prg\dataset\result\0\657-frame.png
0,D:\prg\dataset\result\0\658-frame.png
0,D:\prg\dataset\result\0\659-frame.png
0,D:\prg\dataset\result\0\66-frame.png
0,D:\prg\dataset\result\0\660-frame.png
0,D:\prg\dataset\result\0\661-frame.png
0,D:\prg\dataset\result\0\662-frame.png
0,D:\prg\dataset\result\0\663-frame.png
0,D:\prg\dataset\result\0\664-frame.png
0,D:\prg\dataset\result\0\665-frame.png
0,D:\prg\dataset\result\0\666-frame.png
0,D:\prg\dataset\result\0\667-frame.png
0,D:\prg\dataset\result\0\668-frame.png
0,D:\prg\dataset\result\0\669-frame.png
0,D:\prg\dataset\result\0\67-frame.png
0,D:\prg\dataset\result\0\670-frame.png
0,D:\prg\dataset\result\0\671-frame.png
0,D:\prg\dataset\result\0\672-frame.png
0,D:\prg\dataset\result\0\673-frame.png
0,D:\prg\dataset\result\0\674-frame.png
0,D:\prg\dataset\result\0\675-frame.png
0,D:\prg\dataset\result\0\676-frame.png
0,D:\prg\dataset\result\0\677-frame.png
0,D:\prg\dataset\result\0\678-frame.png
0,D:\prg\dataset\result\0\679-frame.png
0,D:\prg\dataset\result\0\68-frame.png
0,D:\prg\dataset\result\0\680-frame.png
0,D:\prg\dataset\result\0\681-frame.png
0,D:\prg\dataset\result\0\682-frame.png
0,D:\prg\dataset\result\0\683-frame.png
0,D:\prg\dataset\result\0\684-frame.png
0,D:\prg\dataset\result\0\685-frame.png
0,D:\prg\dataset\result\0\686-frame.png
0,D:\prg\dataset\result\0\687-frame.png
0,D:\prg\dataset\result\0\688-frame.png
0,D:\prg\dataset\result\0\689-frame.png
0,D:\prg\dataset\result\0\69-frame.png
0,D:\prg\dataset\result\0\690-frame.png
0,D:\prg\dataset\result\0\691-frame.png
0,D:\prg\dataset\result\0\692-frame.png
0,D:\prg\dataset\result\0\693-frame.png
0,D:\prg\dataset\result\0\694-frame.png
0,D:\prg\dataset\result\0\695-frame.png
0,D:\prg\dataset\result\0\696-frame.png
0,D:\prg\dataset\result\0\697-frame.png
0,D:\prg\dataset\result\0\698-frame.png
0,D:\prg\dataset\result\0\699-frame.png
0,D:\prg\dataset\result\0\7-frame.png
0,D:\prg\dataset\result\0\70-frame.png
0,D:\prg\dataset\result\0\700-frame.png
0,D:\prg\dataset\result\0\701-frame.png
0,D:\prg\dataset\result\0\702-frame.png
0,D:\prg\dataset\result\0\703-frame.png
0,D:\prg\dataset\result\0\704-frame.png
0,D:\prg\dataset\result\0\705-frame.png
0,D:\prg\dataset\result\0\706-frame.png
0,D:\prg\dataset\result\0\707-frame.png
0,D:\prg\dataset\result\0\708-frame.png
0,D:\prg\dataset\result\0\709-frame.png
0,D:\prg\dataset\result\0\71-frame.png
0,D:\prg\dataset\result\0\710-frame.png
0,D:\prg\dataset\result\0\711-frame.png
0,D:\prg\dataset\result\0\72-frame.png
0,D:\prg\dataset\result\0\73-frame.png
0,D:\prg\dataset\result\0\74-frame.png
0,D:\prg\dataset\result\0\75-frame.png
0,D:\prg\dataset\result\0\76-frame.png
0,D:\prg\dataset\result\0\77-frame.png
0,D:\prg\dataset\result\0\78-frame.png
0,D:\prg\dataset\result\0\79-frame.png
0,D:\prg\dataset\result\0\8-frame.png
0,D:\prg\dataset\result\0\80-frame.png
0,D:\prg\dataset\result\0\81-frame.png
0,D:\prg\dataset\result\0\82-frame.png
0,D:\prg\dataset\result\0\83-frame.png
0,D:\prg\dataset\result\0\84-frame.png
0,D:\prg\dataset\result\0\85-frame.png
0,D:\prg\dataset\result\0\86-frame.png
0,D:\prg\dataset\result\0\87-frame.png
0,D:\prg\dataset\result\0\88-frame.png
0,D:\prg\dataset\result\0\89-frame.png
0,D:\prg\dataset\result\0\9-frame.png
0,D:\prg\dataset\result\0\90-frame.png
0,D:\prg\dataset\result\0\91-frame.png
0,D:\prg\dataset\result\0\92-frame.png
0,D:\prg\dataset\result\0\93-frame.png
0,D:\prg\dataset\result\0\94-frame.png
0,D:\prg\dataset\result\0\95-frame.png
0,D:\prg\dataset\result\0\96-frame.png
0,D:\prg\dataset\result\0\97-frame.png
0,D:\prg\dataset\result\0\98-frame.png
0,D:\prg\dataset\result\0\99-frame.png
1,D:\prg\dataset\result\1\1000-frame.png
1,D:\prg\dataset\result\1\1001-frame.png
1,D:\prg\dataset\result\1\1002-frame.png
1,D:\prg\dataset\result\1\1003-frame.png
1,D:\prg\dataset\result\1\1004-frame.png
1,D:\prg\dataset\result\1\1005-frame.png
1,D:\prg\dataset\result\1\1006-frame.png
1,D:\prg\dataset\result\1\1007-frame.png
1,D:\prg\dataset\result\1\1008-frame.png
1,D:\prg\dataset\result\1\1009-frame.png
1,D:\prg\dataset\result\1\1010-frame.png
1,D:\prg\dataset\result\1\1011-frame.png
1,D:\prg\dataset\result\1\1012-frame.png
1,D:\prg\dataset\result\1\1013-frame.png
1,D:\prg\dataset\result\1\1014-frame.png
1,D:\prg\dataset\result\1\1015-frame.png
1,D:\prg\dataset\result\1\1016-frame.png
1,D:\prg\dataset\result\1\1017-frame.png
1,D:\prg\dataset\result\1\1018-frame.png
1,D:\prg\dataset\result\1\1019-frame.png
1,D:\prg\dataset\result\1\1020-frame.png
1,D:\prg\dataset\result\1\1021-frame.png
1,D:\prg\dataset\result\1\1022-frame.png
1,D:\prg\dataset\result\1\1023-frame.png
1,D:\prg\dataset\result\1\1024-frame.png
1,D:\prg\dataset\result\1\1025-frame.png
1,D:\prg\dataset\result\1\1026-frame.png
1,D:\prg\dataset\result\1\1027-frame.png
1,D:\prg\dataset\result\1\1028-frame.png
1,D:\prg\dataset\result\1\1029-frame.png
1,D:\prg\dataset\result\1\1030-frame.png
1,D:\prg\dataset\result\1\1031-frame.png
1,D:\prg\dataset\result\1\1032-frame.png
1,D:\prg\dataset\result\1\1033-frame.png
1,D:\prg\dataset\result\1\1034-frame.png
1,D:\prg\dataset\result\1\1035-frame.png
1,D:\prg\dataset\result\1\1036-frame.png
1,D:\prg\dataset\result\1\1037-frame.png
1,D:\prg\dataset\result\1\1038-frame.png
1,D:\prg\dataset\result\1\1039-frame.png
1,D:\prg\dataset\result\1\1040-frame.png
1,D:\prg\dataset\result\1\1041-frame.png
1,D:\prg\dataset\result\1\1042-frame.png
1,D:\prg\dataset\result\1\1043-frame.png
1,D:\prg\dataset\result\1\1044-frame.png
1,D:\prg\dataset\result\1\1045-frame.png
1,D:\prg\dataset\result\1\1046-frame.png
1,D:\prg\dataset\result\1\1047-frame.png
1,D:\prg\dataset\result\1\1048-frame.png
1,D:\prg\dataset\result\1\1049-frame.png
1,D:\prg\dataset\result\1\1050-frame.png
1,D:\prg\dataset\result\1\1051-frame.png
1,D:\prg\dataset\result\1\1052-frame.png
1,D:\prg\dataset\result\1\1053-frame.png
1,D:\prg\dataset\result\1\1054-frame.png
1,D:\prg\dataset\result\1\1055-frame.png
1,D:\prg\dataset\result\1\1056-frame.png
1,D:\prg\dataset\result\1\1057-frame.png
1,D:\prg\dataset\result\1\1058-frame.png
1,D:\prg\dataset\result\1\1059-frame.png
1,D:\prg\dataset\result\1\1060-frame.png
1,D:\prg\dataset\result\1\1061-frame.png
1,D:\prg\dataset\result\1\1062-frame.png
1,D:\prg\dataset\result\1\1063-frame.png
1,D:\prg\dataset\result\1\1064-frame.png
1,D:\prg\dataset\result\1\1065-frame.png
1,D:\prg\dataset\result\1\1066-frame.png
1,D:\prg\dataset\result\1\1067-frame.png
1,D:\prg\dataset\result\1\1068-frame.png
1,D:\prg\dataset\result\1\1069-frame.png
1,D:\prg\dataset\result\1\1070-frame.png
1,D:\prg\dataset\result\1\1071-frame.png
1,D:\prg\dataset\result\1\1072-frame.png
1,D:\prg\dataset\result\1\1073-frame.png
1,D:\prg\dataset\result\1\1074-frame.png
1,D:\prg\dataset\result\1\1075-frame.png
1,D:\prg\dataset\result\1\1076-frame.png
1,D:\prg\dataset\result\1\1077-frame.png
1,D:\prg\dataset\result\1\1078-frame.png
1,D:\prg\dataset\result\1\1079-frame.png
1,D:\prg\dataset\result\1\1080-frame.png
1,D:\prg\dataset\result\1\1081-frame.png
1,D:\prg\dataset\result\1\1082-frame.png
1,D:\prg\dataset\result\1\1083-frame.png
1,D:\prg\dataset\result\1\1084-frame.png
1,D:\prg\dataset\result\1\1085-frame.png
1,D:\prg\dataset\result\1\1086-frame.png
1,D:\prg\dataset\result\1\1087-frame.png
1,D:\prg\dataset\result\1\1088-frame.png
1,D:\prg\dataset\result\1\1089-frame.png
1,D:\prg\dataset\result\1\1090-frame.png
1,D:\prg\dataset\result\1\1091-frame.png
1,D:\prg\dataset\result\1\1092-frame.png
1,D:\prg\dataset\result\1\1093-frame.png
1,D:\prg\dataset\result\1\1094-frame.png
1,D:\prg\dataset\result\1\1095-frame.png
1,D:\prg\dataset\result\1\1096-frame.png
1,D:\prg\dataset\result\1\1097-frame.png
1,D:\prg\dataset\result\1\1098-frame.png
1,D:\prg\dataset\result\1\1099-frame.png
1,D:\prg\dataset\result\1\1100-frame.png
1,D:\prg\dataset\result\1\1101-frame.png
1,D:\prg\dataset\result\1\1102-frame.png
1,D:\prg\dataset\result\1\1103-frame.png
1,D:\prg\dataset\result\1\1104-frame.png
1,D:\prg\dataset\result\1\1105-frame.png
1,D:\prg\dataset\result\1\1106-frame.png
1,D:\prg\dataset\result\1\1107-frame.png
1,D:\prg\dataset\result\1\1108-frame.png
1,D:\prg\dataset\result\1\1109-frame.png
1,D:\prg\dataset\result\1\1110-frame.png
1,D:\prg\dataset\result\1\1111-frame.png
1,D:\prg\dataset\result\1\1112-frame.png
1,D:\prg\dataset\result\1\1113-frame.png
1,D:\prg\dataset\result\1\1114-frame.png
1,D:\prg\dataset\result\1\1115-frame.png
1,D:\prg\dataset\result\1\1116-frame.png
1,D:\prg\dataset\result\1\1117-frame.png
1,D:\prg\dataset\result\1\1118-frame.png
1,D:\prg\dataset\result\1\1119-frame.png
1,D:\prg\dataset\result\1\1120-frame.png
1,D:\prg\dataset\result\1\1121-frame.png
1,D:\prg\dataset\result\1\1122-frame.png
1,D:\prg\dataset\result\1\1123-frame.png
1,D:\prg\dataset\result\1\1124-frame.png
1,D:\prg\dataset\result\1\1125-frame.png
1,D:\prg\dataset\result\1\1126-frame.png
1,D:\prg\dataset\result\1\1127-frame.png
1,D:\prg\dataset\result\1\1128-frame.png
1,D:\prg\dataset\result\1\1129-frame.png
1,D:\prg\dataset\result\1\1130-frame.png
1,D:\prg\dataset\result\1\1131-frame.png
1,D:\prg\dataset\result\1\1132-frame.png
1,D:\prg\dataset\result\1\1133-frame.png
1,D:\prg\dataset\result\1\1134-frame.png
1,D:\prg\dataset\result\1\1135-frame.png
1,D:\prg\dataset\result\1\1136-frame.png
1,D:\prg\dataset\result\1\1137-frame.png
1,D:\prg\dataset\result\1\1138-frame.png
1,D:\prg\dataset\result\1\1139-frame.png
1,D:\prg\dataset\result\1\1140-frame.png
1,D:\prg\dataset\result\1\1141-frame.png
1,D:\prg\dataset\result\1\1142-frame.png
1,D:\prg\dataset\result\1\1143-frame.png
1,D:\prg\dataset\result\1\1144-frame.png
1,D:\prg\dataset\result\1\1145-frame.png
1,D:\prg\dataset\result\1\1146-frame.png
1,D:\prg\dataset\result\1\1147-frame.png
1,D:\prg\dataset\result\1\1148-frame.png
1,D:\prg\dataset\result\1\1149-frame.png
1,D:\prg\dataset\result\1\1150-frame.png
1,D:\prg\dataset\result\1\1151-frame.png
1,D:\prg\dataset\result\1\1152-frame.png
1,D:\prg\dataset\result\1\1153-frame.png
1,D:\prg\dataset\result\1\1154-frame.png
1,D:\prg\dataset\result\1\1155-frame.png
1,D:\prg\dataset\result\1\1156-frame.png
1,D:\prg\dataset\result\1\1157-frame.png
1,D:\prg\dataset\result\1\1158-frame.png
1,D:\prg\dataset\result\1\1159-frame.png
1,D:\prg\dataset\result\1\1160-frame.png
1,D:\prg\dataset\result\1\1161-frame.png
1,D:\prg\dataset\result\1\1162-frame.png
1,D:\prg\dataset\result\1\1163-frame.png
1,D:\prg\dataset\result\1\1164-frame.png
1,D:\prg\dataset\result\1\1165-frame.png
1,D:\prg\dataset\result\1\1166-frame.png
1,D:\prg\dataset\result\1\1167-frame.png
1,D:\prg\dataset\result\1\1168-frame.png
1,D:\prg\dataset\result\1\1169-frame.png
1,D:\prg\dataset\result\1\1170-frame.png
1,D:\prg\dataset\result\1\1171-frame.png
1,D:\prg\dataset\result\1\1172-frame.png
1,D:\prg\dataset\result\1\1173-frame.png
1,D:\prg\dataset\result\1\1174-frame.png
1,D:\prg\dataset\result\1\1175-frame.png
1,D:\prg\dataset\result\1\1176-frame.png
1,D:\prg\dataset\result\1\1177-frame.png
1,D:\prg\dataset\result\1\1178-frame.png
1,D:\prg\dataset\result\1\1179-frame.png
1,D:\prg\dataset\result\1\1180-frame.png
1,D:\prg\dataset\result\1\1181-frame.png
1,D:\prg\dataset\result\1\1182-frame.png
1,D:\prg\dataset\result\1\1183-frame.png
1,D:\prg\dataset\result\1\1184-frame.png
1,D:\prg\dataset\result\1\1185-frame.png
1,D:\prg\dataset\result\1\1186-frame.png
1,D:\prg\dataset\result\1\1187-frame.png
1,D:\prg\dataset\result\1\1188-frame.png
1,D:\prg\dataset\result\1\1189-frame.png
1,D:\prg\dataset\result\1\1190-frame.png
1,D:\prg\dataset\result\1\1191-frame.png
1,D:\prg\dataset\result\1\1192-frame.png
1,D:\prg\dataset\result\1\1193-frame.png
1,D:\prg\dataset\result\1\1194-frame.png
1,D:\prg\dataset\result\1\1195-frame.png
1,D:\prg\dataset\result\1\1196-frame.png
1,D:\prg\dataset\result\1\1197-frame.png
1,D:\prg\dataset\result\1\1198-frame.png
1,D:\prg\dataset\result\1\1199-frame.png
1,D:\prg\dataset\result\1\1200-frame.png
1,D:\prg\dataset\result\1\1201-frame.png
1,D:\prg\dataset\result\1\1202-frame.png
1,D:\prg\dataset\result\1\1203-frame.png
1,D:\prg\dataset\result\1\1204-frame.png
1,D:\prg\dataset\result\1\1205-frame.png
1,D:\prg\dataset\result\1\1206-frame.png
1,D:\prg\dataset\result\1\1207-frame.png
1,D:\prg\dataset\result\1\1208-frame.png
1,D:\prg\dataset\result\1\1209-frame.png
1,D:\prg\dataset\result\1\1210-frame.png
1,D:\prg\dataset\result\1\1211-frame.png
1,D:\prg\dataset\result\1\1212-frame.png
1,D:\prg\dataset\result\1\1213-frame.png
1,D:\prg\dataset\result\1\1214-frame.png
1,D:\prg\dataset\result\1\1215-frame.png
1,D:\prg\dataset\result\1\1216-frame.png
1,D:\prg\dataset\result\1\1217-frame.png
1,D:\prg\dataset\result\1\1218-frame.png
1,D:\prg\dataset\result\1\1219-frame.png
1,D:\prg\dataset\result\1\1220-frame.png
1,D:\prg\dataset\result\1\1221-frame.png
1,D:\prg\dataset\result\1\1222-frame.png
1,D:\prg\dataset\result\1\1223-frame.png
1,D:\prg\dataset\result\1\1224-frame.png
1,D:\prg\dataset\result\1\1225-frame.png
1,D:\prg\dataset\result\1\1226-frame.png
1,D:\prg\dataset\result\1\1227-frame.png
1,D:\prg\dataset\result\1\1228-frame.png
1,D:\prg\dataset\result\1\1229-frame.png
1,D:\prg\dataset\result\1\1230-frame.png
1,D:\prg\dataset\result\1\1231-frame.png
1,D:\prg\dataset\result\1\1232-frame.png
1,D:\prg\dataset\result\1\1233-frame.png
1,D:\prg\dataset\result\1\1234-frame.png
1,D:\prg\dataset\result\1\1235-frame.png
1,D:\prg\dataset\result\1\1236-frame.png
1,D:\prg\dataset\result\1\1237-frame.png
1,D:\prg\dataset\result\1\1238-frame.png
1,D:\prg\dataset\result\1\1239-frame.png
1,D:\prg\dataset\result\1\1240-frame.png
1,D:\prg\dataset\result\1\1241-frame.png
1,D:\prg\dataset\result\1\1242-frame.png
1,D:\prg\dataset\result\1\1243-frame.png
1,D:\prg\dataset\result\1\1244-frame.png
1,D:\prg\dataset\result\1\1245-frame.png
1,D:\prg\dataset\result\1\1246-frame.png
1,D:\prg\dataset\result\1\1247-frame.png
1,D:\prg\dataset\result\1\1248-frame.png
1,D:\prg\dataset\result\1\1249-frame.png
1,D:\prg\dataset\result\1\1250-frame.png
1,D:\prg\dataset\result\1\1251-frame.png
1,D:\prg\dataset\result\1\1252-frame.png
1,D:\prg\dataset\result\1\1253-frame.png
1,D:\prg\dataset\result\1\1254-frame.png
1,D:\prg\dataset\result\1\1255-frame.png
1,D:\prg\dataset\result\1\1256-frame.png
1,D:\prg\dataset\result\1\1257-frame.png
1,D:\prg\dataset\result\1\1258-frame.png
1,D:\prg\dataset\result\1\1259-frame.png
1,D:\prg\dataset\result\1\1260-frame.png
1,D:\prg\dataset\result\1\1261-frame.png
1,D:\prg\dataset\result\1\1262-frame.png
1,D:\prg\dataset\result\1\1263-frame.png
1,D:\prg\dataset\result\1\1264-frame.png
1,D:\prg\dataset\result\1\1265-frame.png
1,D:\prg\dataset\result\1\1266-frame.png
1,D:\prg\dataset\result\1\1267-frame.png
1,D:\prg\dataset\result\1\1268-frame.png
1,D:\prg\dataset\result\1\1269-frame.png
1,D:\prg\dataset\result\1\1270-frame.png
1,D:\prg\dataset\result\1\1271-frame.png
1,D:\prg\dataset\result\1\1272-frame.png
1,D:\prg\dataset\result\1\1273-frame.png
1,D:\prg\dataset\result\1\712-frame.png
1,D:\prg\dataset\result\1\713-frame.png
1,D:\prg\dataset\result\1\714-frame.png
1,D:\prg\dataset\result\1\715-frame.png
1,D:\prg\dataset\result\1\716-frame.png
1,D:\prg\dataset\result\1\717-frame.png
1,D:\prg\dataset\result\1\718-frame.png
1,D:\prg\dataset\result\1\719-frame.png
1,D:\prg\dataset\result\1\720-frame.png
1,D:\prg\dataset\result\1\721-frame.png
1,D:\prg\dataset\result\1\722-frame.png
1,D:\prg\dataset\result\1\723-frame.png
1,D:\prg\dataset\result\1\724-frame.png
1,D:\prg\dataset\result\1\725-frame.png
1,D:\prg\dataset\result\1\726-frame.png
1,D:\prg\dataset\result\1\727-frame.png
1,D:\prg\dataset\result\1\728-frame.png
1,D:\prg\dataset\result\1\729-frame.png
1,D:\prg\dataset\result\1\730-frame.png
1,D:\prg\dataset\result\1\731-frame.png
1,D:\prg\dataset\result\1\732-frame.png
1,D:\prg\dataset\result\1\733-frame.png
1,D:\prg\dataset\result\1\734-frame.png
1,D:\prg\dataset\result\1\735-frame.png
1,D:\prg\dataset\result\1\736-frame.png
1,D:\prg\dataset\result\1\737-frame.png
1,D:\prg\dataset\result\1\738-frame.png
1,D:\prg\dataset\result\1\739-frame.png
1,D:\prg\dataset\result\1\740-frame.png
1,D:\prg\dataset\result\1\741-frame.png
1,D:\prg\dataset\result\1\742-frame.png
1,D:\prg\dataset\result\1\743-frame.png
1,D:\prg\dataset\result\1\744-frame.png
1,D:\prg\dataset\result\1\745-frame.png
1,D:\prg\dataset\result\1\746-frame.png
1,D:\prg\dataset\result\1\747-frame.png
1,D:\prg\dataset\result\1\748-frame.png
1,D:\prg\dataset\result\1\749-frame.png
1,D:\prg\dataset\result\1\750-frame.png
1,D:\prg\dataset\result\1\751-frame.png
1,D:\prg\dataset\result\1\752-frame.png
1,D:\prg\dataset\result\1\753-frame.png
1,D:\prg\dataset\result\1\754-frame.png
1,D:\prg\dataset\result\1\755-frame.png
1,D:\prg\dataset\result\1\756-frame.png
1,D:\prg\dataset\result\1\757-frame.png
1,D:\prg\dataset\result\1\758-frame.png
1,D:\prg\dataset\result\1\759-frame.png
1,D:\prg\dataset\result\1\760-frame.png
1,D:\prg\dataset\result\1\761-frame.png
1,D:\prg\dataset\result\1\762-frame.png
1,D:\prg\dataset\result\1\763-frame.png
1,D:\prg\dataset\result\1\764-frame.png
1,D:\prg\dataset\result\1\765-frame.png
1,D:\prg\dataset\result\1\766-frame.png
1,D:\prg\dataset\result\1\767-frame.png
1,D:\prg\dataset\result\1\768-frame.png
1,D:\prg\dataset\result\1\769-frame.png
1,D:\prg\dataset\result\1\770-frame.png
1,D:\prg\dataset\result\1\771-frame.png
1,D:\prg\dataset\result\1\772-frame.png
1,D:\prg\dataset\result\1\773-frame.png
1,D:\prg\dataset\result\1\774-frame.png
1,D:\prg\dataset\result\1\775-frame.png
1,D:\prg\dataset\result\1\776-frame.png
1,D:\prg\dataset\result\1\777-frame.png
1,D:\prg\dataset\result\1\778-frame.png
1,D:\prg\dataset\result\1\779-frame.png
1,D:\prg\dataset\result\1\780-frame.png
1,D:\prg\dataset\result\1\781-frame.png
1,D:\prg\dataset\result\1\782-frame.png
1,D:\prg\dataset\result\1\783-frame.png
1,D:\prg\dataset\result\1\784-frame.png
1,D:\prg\dataset\result\1\785-frame.png
1,D:\prg\dataset\result\1\786-frame.png
1,D:\prg\dataset\result\1\787-frame.png
1,D:\prg\dataset\result\1\788-frame.png
1,D:\prg\dataset\result\1\789-frame.png
1,D:\prg\dataset\result\1\790-frame.png
1,D:\prg\dataset\result\1\791-frame.png
1,D:\prg\dataset\result\1\792-frame.png
1,D:\prg\dataset\result\1\793-frame.png
1,D:\prg\dataset\result\1\794-frame.png
